date,airline,flight_no,dep_time,bucket,capacity,booked,seats_available,distance_km,month
2025-05-22,GOL,GO3154,07:55:00,06:00-10:00,162,138,24,360,2025-05
2025-05-22,GOL,GO4715,06:10:00,06:00-10:00,144,94,50,360,2025-05
2025-05-22,GOL,GO6485,11:00:00,10:00-12:00,174,161,13,360,2025-05
2025-05-22,GOL,GO2132,12:10:00,12:00-16:00,136,120,16,360,2025-05
2025-05-22,GOL,GO6544,12:25:00,12:00-16:00,136,122,14,360,2025-05
2025-05-22,GOL,GO2340,16:05:00,16:00-20:00,186,168,18,360,2025-05
2025-05-22,GOL,GO7988,19:15:00,16:00-20:00,162,127,35,360,2025-05
2025-05-22,GOL,GO4713,21:05:00,20:00-06:00,162,120,42,360,2025-05
2025-05-22,GOL,GO4298,03:10:00,20:00-06:00,136,111,25,360,2025-05
2025-05-22,Azul,AZ7409,08:20:00,06:00-10:00,136,90,46,360,2025-05
2025-05-22,Azul,AZ1177,11:00:00,10:00-12:00,136,100,36,360,2025-05
2025-05-22,Azul,AZ7415,13:35:00,12:00-16:00,162,127,35,360,2025-05
2025-05-22,Azul,AZ5066,18:40:00,16:00-20:00,186,165,21,360,2025-05
2025-05-22,Azul,AZ2493,16:25:00,16:00-20:00,136,113,23,360,2025-05
2025-05-22,Azul,AZ5527,04:30:00,20:00-06:00,136,95,41,360,2025-05
2025-05-23,LATAM,LA9949,08:45:00,06:00-10:00,144,125,19,360,2025-05
2025-05-23,LATAM,LA9992,13:20:00,12:00-16:00,144,101,43,360,2025-05
2025-05-23,LATAM,LA6283,13:20:00,12:00-16:00,144,108,36,360,2025-05
2025-05-23,LATAM,LA7576,13:40:00,12:00-16:00,174,123,51,360,2025-05
2025-05-23,LATAM,LA6294,14:45:00,12:00-16:00,136,115,21,360,2025-05
2025-05-23,LATAM,LA2237,19:10:00,16:00-20:00,162,152,10,360,2025-05
2025-05-23,LATAM,LA6500,18:10:00,16:00-20:00,174,117,57,360,2025-05
2025-05-23,LATAM,LA2070,17:20:00,16:00-20:00,136,125,11,360,2025-05
2025-05-23,LATAM,LA3687,21:25:00,20:00-06:00,162,145,17,360,2025-05
2025-05-23,LATAM,LA6603,23:25:00,20:00-06:00,162,135,27,360,2025-05
2025-05-23,GOL,GO6499,06:20:00,06:00-10:00,136,112,24,360,2025-05
2025-05-23,GOL,GO5461,11:35:00,10:00-12:00,162,118,44,360,2025-05
2025-05-23,GOL,GO9504,11:30:00,10:00-12:00,136,116,20,360,2025-05
2025-05-23,GOL,GO8297,14:05:00,12:00-16:00,144,117,27,360,2025-05
2025-05-23,GOL,GO4094,12:10:00,12:00-16:00,162,141,21,360,2025-05
2025-05-23,GOL,GO5278,18:50:00,16:00-20:00,186,135,51,360,2025-05
2025-05-23,GOL,GO2456,18:05:00,16:00-20:00,186,174,12,360,2025-05
2025-05-23,GOL,GO4943,18:50:00,16:00-20:00,174,116,58,360,2025-05
2025-05-23,GOL,GO3452,20:55:00,20:00-06:00,144,105,39,360,2025-05
2025-05-23,Azul,AZ4089,10:50:00,10:00-12:00,174,128,46,360,2025-05
2025-05-23,Azul,AZ2708,11:10:00,10:00-12:00,136,94,42,360,2025-05
2025-05-23,Azul,AZ3918,14:05:00,12:00-16:00,162,153,9,360,2025-05
2025-05-23,Azul,AZ5147,12:10:00,12:00-16:00,162,116,46,360,2025-05
2025-05-23,Azul,AZ9269,16:10:00,16:00-20:00,136,97,39,360,2025-05
2025-05-23,Azul,AZ4141,16:10:00,16:00-20:00,162,113,49,360,2025-05
2025-05-24,LATAM,LA5299,09:10:00,06:00-10:00,174,119,55,360,2025-05
2025-05-24,LATAM,LA1216,08:20:00,06:00-10:00,186,169,17,360,2025-05
2025-05-24,LATAM,LA8113,06:35:00,06:00-10:00,186,124,62,360,2025-05
2025-05-24,LATAM,LA5443,09:55:00,06:00-10:00,144,133,11,360,2025-05
2025-05-24,LATAM,LA9038,13:45:00,12:00-16:00,144,115,29,360,2025-05
2025-05-24,LATAM,LA5203,12:40:00,12:00-16:00,144,111,33,360,2025-05
2025-05-24,LATAM,LA9637,16:00:00,16:00-20:00,186,165,21,360,2025-05
2025-05-24,LATAM,LA8105,18:55:00,16:00-20:00,186,151,35,360,2025-05
2025-05-24,LATAM,LA7173,23:15:00,20:00-06:00,186,143,43,360,2025-05
2025-05-24,LATAM,LA6278,00:50:00,20:00-06:00,162,119,43,360,2025-05
2025-05-24,GOL,GO1853,06:15:00,06:00-10:00,186,153,33,360,2025-05
2025-05-24,GOL,GO1312,11:55:00,10:00-12:00,144,97,47,360,2025-05
2025-05-24,GOL,GO6907,11:30:00,10:00-12:00,144,127,17,360,2025-05
2025-05-24,GOL,GO1758,11:15:00,10:00-12:00,136,118,18,360,2025-05
2025-05-24,GOL,GO3413,11:40:00,10:00-12:00,174,153,21,360,2025-05
2025-05-24,GOL,GO3147,12:35:00,12:00-16:00,174,130,44,360,2025-05
2025-05-24,GOL,GO2709,19:00:00,16:00-20:00,144,126,18,360,2025-05
2025-05-24,GOL,GO8651,17:55:00,16:00-20:00,162,134,28,360,2025-05
2025-05-24,GOL,GO6344,18:30:00,16:00-20:00,136,88,48,360,2025-05
2025-05-24,Azul,AZ8271,08:05:00,06:00-10:00,186,124,62,360,2025-05
2025-05-24,Azul,AZ4044,14:30:00,12:00-16:00,144,128,16,360,2025-05
2025-05-24,Azul,AZ3088,15:15:00,12:00-16:00,136,126,10,360,2025-05
2025-05-24,Azul,AZ2033,12:10:00,12:00-16:00,186,143,43,360,2025-05
2025-05-24,Azul,AZ7431,15:50:00,12:00-16:00,162,105,57,360,2025-05
2025-05-24,Azul,AZ5168,18:10:00,16:00-20:00,186,122,64,360,2025-05
2025-05-25,LATAM,LA3533,09:10:00,06:00-10:00,186,153,33,360,2025-05
2025-05-25,LATAM,LA9458,11:05:00,10:00-12:00,186,169,17,360,2025-05
2025-05-25,LATAM,LA5478,10:55:00,10:00-12:00,162,126,36,360,2025-05
2025-05-25,LATAM,LA9492,10:30:00,10:00-12:00,174,148,26,360,2025-05
2025-05-25,LATAM,LA7791,12:55:00,12:00-16:00,186,156,30,360,2025-05
2025-05-25,LATAM,LA1195,14:50:00,12:00-16:00,186,168,18,360,2025-05
2025-05-25,LATAM,LA8095,15:50:00,12:00-16:00,186,157,29,360,2025-05
2025-05-25,LATAM,LA7727,15:35:00,12:00-16:00,144,105,39,360,2025-05
2025-05-25,LATAM,LA1459,12:10:00,12:00-16:00,186,146,40,360,2025-05
2025-05-25,LATAM,LA5540,16:20:00,16:00-20:00,186,172,14,360,2025-05
2025-05-25,GOL,GO3710,08:40:00,06:00-10:00,162,141,21,360,2025-05
2025-05-25,GOL,GO4656,07:15:00,06:00-10:00,144,105,39,360,2025-05
2025-05-25,GOL,GO4311,07:30:00,06:00-10:00,186,148,38,360,2025-05
2025-05-25,GOL,GO5463,07:25:00,06:00-10:00,174,116,58,360,2025-05
2025-05-25,GOL,GO9548,14:50:00,12:00-16:00,136,91,45,360,2025-05
2025-05-25,GOL,GO8019,16:40:00,16:00-20:00,144,101,43,360,2025-05
2025-05-25,GOL,GO1203,18:30:00,16:00-20:00,162,126,36,360,2025-05
2025-05-25,GOL,GO5396,19:45:00,16:00-20:00,174,113,61,360,2025-05
2025-05-25,GOL,GO7450,21:35:00,20:00-06:00,144,126,18,360,2025-05
2025-05-25,Azul,AZ3236,09:00:00,06:00-10:00,162,118,44,360,2025-05
2025-05-25,Azul,AZ5867,07:00:00,06:00-10:00,162,105,57,360,2025-05
2025-05-25,Azul,AZ2086,07:10:00,06:00-10:00,186,168,18,360,2025-05
2025-05-25,Azul,AZ6961,13:20:00,12:00-16:00,136,114,22,360,2025-05
2025-05-25,Azul,AZ4779,13:20:00,12:00-16:00,162,136,26,360,2025-05
2025-05-25,Azul,AZ7279,16:05:00,16:00-20:00,136,91,45,360,2025-05
2025-05-26,LATAM,LA7401,06:30:00,06:00-10:00,136,113,23,360,2025-05
2025-05-26,LATAM,LA4290,09:35:00,06:00-10:00,162,146,16,360,2025-05
2025-05-26,LATAM,LA2433,11:35:00,10:00-12:00,136,127,9,360,2025-05
2025-05-26,LATAM,LA7795,11:20:00,10:00-12:00,136,124,12,360,2025-05
2025-05-26,LATAM,LA5177,14:25:00,12:00-16:00,174,156,18,360,2025-05
2025-05-26,LATAM,LA6412,13:20:00,12:00-16:00,136,91,45,360,2025-05
2025-05-26,LATAM,LA5669,15:10:00,12:00-16:00,162,143,19,360,2025-05
2025-05-26,LATAM,LA3892,18:25:00,16:00-20:00,162,122,40,360,2025-05
2025-05-26,LATAM,LA6910,17:45:00,16:00-20:00,186,133,53,360,2025-05
2025-05-26,LATAM,LA9767,19:40:00,16:00-20:00,186,144,42,360,2025-05
2025-05-26,GOL,GO1019,09:50:00,06:00-10:00,186,146,40,360,2025-05
2025-05-26,GOL,GO6315,07:05:00,06:00-10:00,186,151,35,360,2025-05
2025-05-26,GOL,GO9863,11:35:00,10:00-12:00,162,113,49,360,2025-05
2025-05-26,GOL,GO5172,11:55:00,10:00-12:00,186,147,39,360,2025-05
2025-05-26,GOL,GO7630,14:35:00,12:00-16:00,174,118,56,360,2025-05
2025-05-26,GOL,GO5550,14:05:00,12:00-16:00,186,127,59,360,2025-05
2025-05-26,GOL,GO3932,13:50:00,12:00-16:00,174,140,34,360,2025-05
2025-05-26,GOL,GO8547,19:25:00,16:00-20:00,162,141,21,360,2025-05
2025-05-26,GOL,GO9498,19:20:00,16:00-20:00,174,139,35,360,2025-05
2025-05-26,Azul,AZ1061,08:30:00,06:00-10:00,162,109,53,360,2025-05
2025-05-26,Azul,AZ2310,07:30:00,06:00-10:00,136,97,39,360,2025-05
2025-05-26,Azul,AZ5800,06:00:00,06:00-10:00,162,132,30,360,2025-05
2025-05-26,Azul,AZ8333,08:25:00,06:00-10:00,136,98,38,360,2025-05
2025-05-26,Azul,AZ8796,13:40:00,12:00-16:00,174,135,39,360,2025-05
2025-05-26,Azul,AZ4944,17:10:00,16:00-20:00,136,115,21,360,2025-05
2025-05-27,LATAM,LA1789,06:15:00,06:00-10:00,162,152,10,360,2025-05
2025-05-27,LATAM,LA8319,07:25:00,06:00-10:00,186,171,15,360,2025-05
2025-05-27,LATAM,LA2481,10:10:00,10:00-12:00,144,97,47,360,2025-05
2025-05-27,LATAM,LA2736,11:55:00,10:00-12:00,186,166,20,360,2025-05
2025-05-27,LATAM,LA4530,14:55:00,12:00-16:00,162,114,48,360,2025-05
2025-05-27,LATAM,LA1330,15:55:00,12:00-16:00,174,114,60,360,2025-05
2025-05-27,LATAM,LA8992,15:35:00,12:00-16:00,186,158,28,360,2025-05
2025-05-27,LATAM,LA8677,16:05:00,16:00-20:00,136,127,9,360,2025-05
2025-05-27,LATAM,LA8767,18:10:00,16:00-20:00,162,142,20,360,2025-05
2025-05-27,LATAM,LA6356,16:50:00,16:00-20:00,162,121,41,360,2025-05
2025-05-27,GOL,GO1951,08:55:00,06:00-10:00,174,161,13,360,2025-05
2025-05-27,GOL,GO3936,07:30:00,06:00-10:00,162,113,49,360,2025-05
2025-05-27,GOL,GO8099,07:35:00,06:00-10:00,174,150,24,360,2025-05
2025-05-27,GOL,GO1650,07:40:00,06:00-10:00,162,137,25,360,2025-05
2025-05-27,GOL,GO9869,07:30:00,06:00-10:00,174,113,61,360,2025-05
2025-05-27,GOL,GO6751,09:00:00,06:00-10:00,162,148,14,360,2025-05
2025-05-27,GOL,GO2327,09:40:00,06:00-10:00,136,128,8,360,2025-05
2025-05-27,GOL,GO3354,10:45:00,10:00-12:00,144,118,26,360,2025-05
2025-05-27,GOL,GO9654,11:25:00,10:00-12:00,162,127,35,360,2025-05
2025-05-27,Azul,AZ1348,07:45:00,06:00-10:00,136,104,32,360,2025-05
2025-05-27,Azul,AZ1306,14:40:00,12:00-16:00,136,95,41,360,2025-05
2025-05-27,Azul,AZ8099,18:35:00,16:00-20:00,162,119,43,360,2025-05
2025-05-27,Azul,AZ2099,16:05:00,16:00-20:00,162,111,51,360,2025-05
2025-05-27,Azul,AZ6687,17:55:00,16:00-20:00,174,150,24,360,2025-05
2025-05-27,Azul,AZ5060,21:40:00,20:00-06:00,136,111,25,360,2025-05
2025-05-28,LATAM,LA7858,07:15:00,06:00-10:00,174,144,30,360,2025-05
2025-05-28,LATAM,LA8625,10:55:00,10:00-12:00,162,121,41,360,2025-05
2025-05-28,LATAM,LA3370,11:15:00,10:00-12:00,174,146,28,360,2025-05
2025-05-28,LATAM,LA8869,12:15:00,12:00-16:00,144,129,15,360,2025-05
2025-05-28,LATAM,LA7870,13:50:00,12:00-16:00,144,105,39,360,2025-05
2025-05-28,LATAM,LA8716,13:45:00,12:00-16:00,162,120,42,360,2025-05
2025-05-28,LATAM,LA1193,17:25:00,16:00-20:00,136,120,16,360,2025-05
2025-05-28,LATAM,LA9144,22:05:00,20:00-06:00,144,111,33,360,2025-05
2025-05-28,LATAM,LA9104,21:55:00,20:00-06:00,162,127,35,360,2025-05
2025-05-28,LATAM,LA5313,21:45:00,20:00-06:00,144,129,15,360,2025-05
2025-05-28,GOL,GO6443,06:25:00,06:00-10:00,186,147,39,360,2025-05
2025-05-28,GOL,GO8011,09:35:00,06:00-10:00,136,102,34,360,2025-05
2025-05-28,GOL,GO3473,09:05:00,06:00-10:00,136,100,36,360,2025-05
2025-05-28,GOL,GO1854,11:45:00,10:00-12:00,144,96,48,360,2025-05
2025-05-28,GOL,GO5164,12:50:00,12:00-16:00,144,124,20,360,2025-05
2025-05-28,GOL,GO3665,17:25:00,16:00-20:00,162,147,15,360,2025-05
2025-05-28,GOL,GO9613,17:10:00,16:00-20:00,186,168,18,360,2025-05
2025-05-28,GOL,GO3567,23:45:00,20:00-06:00,162,142,20,360,2025-05
2025-05-28,GOL,GO3226,21:35:00,20:00-06:00,174,145,29,360,2025-05
2025-05-28,Azul,AZ5364,09:15:00,06:00-10:00,162,123,39,360,2025-05
2025-05-28,Azul,AZ2357,08:35:00,06:00-10:00,174,164,10,360,2025-05
2025-05-28,Azul,AZ4308,06:25:00,06:00-10:00,174,123,51,360,2025-05
2025-05-28,Azul,AZ3220,15:25:00,12:00-16:00,186,143,43,360,2025-05
2025-05-28,Azul,AZ7517,12:00:00,12:00-16:00,136,126,10,360,2025-05
2025-05-28,Azul,AZ6769,12:45:00,12:00-16:00,144,130,14,360,2025-05
2025-05-29,LATAM,LA5294,09:50:00,06:00-10:00,162,141,21,360,2025-05
2025-05-29,LATAM,LA4332,07:05:00,06:00-10:00,144,131,13,360,2025-05
2025-05-29,LATAM,LA7358,06:15:00,06:00-10:00,174,124,50,360,2025-05
2025-05-29,LATAM,LA7601,11:15:00,10:00-12:00,186,169,17,360,2025-05
2025-05-29,LATAM,LA4019,15:15:00,12:00-16:00,186,144,42,360,2025-05
2025-05-29,LATAM,LA6593,17:15:00,16:00-20:00,186,145,41,360,2025-05
2025-05-29,LATAM,LA5785,16:40:00,16:00-20:00,136,93,43,360,2025-05
2025-05-29,LATAM,LA1484,19:55:00,16:00-20:00,162,149,13,360,2025-05
2025-05-29,LATAM,LA9001,18:35:00,16:00-20:00,174,125,49,360,2025-05
2025-05-29,LATAM,LA2792,23:40:00,20:00-06:00,186,137,49,360,2025-05
2025-05-29,GOL,GO8953,07:20:00,06:00-10:00,144,112,32,360,2025-05
2025-05-29,GOL,GO4387,06:35:00,06:00-10:00,136,113,23,360,2025-05
2025-05-29,GOL,GO9222,06:15:00,06:00-10:00,136,104,32,360,2025-05
2025-05-29,GOL,GO9863,06:10:00,06:00-10:00,144,128,16,360,2025-05
2025-05-29,GOL,GO2094,12:55:00,12:00-16:00,186,166,20,360,2025-05
2025-05-29,GOL,GO2037,13:40:00,12:00-16:00,162,152,10,360,2025-05
2025-05-29,GOL,GO8072,14:45:00,12:00-16:00,162,117,45,360,2025-05
2025-05-29,GOL,GO9608,13:35:00,12:00-16:00,136,110,26,360,2025-05
2025-05-29,GOL,GO3320,12:00:00,12:00-16:00,162,119,43,360,2025-05
2025-05-29,Azul,AZ2772,11:15:00,10:00-12:00,136,121,15,360,2025-05
2025-05-29,Azul,AZ2485,10:15:00,10:00-12:00,162,114,48,360,2025-05
2025-05-29,Azul,AZ7134,15:15:00,12:00-16:00,144,128,16,360,2025-05
2025-05-29,Azul,AZ2957,12:40:00,12:00-16:00,136,88,48,360,2025-05
2025-05-29,Azul,AZ1516,15:25:00,12:00-16:00,174,156,18,360,2025-05
2025-05-29,Azul,AZ3012,18:55:00,16:00-20:00,174,148,26,360,2025-05
2025-05-30,LATAM,LA9772,08:00:00,06:00-10:00,174,147,27,360,2025-05
2025-05-30,LATAM,LA7480,07:10:00,06:00-10:00,186,173,13,360,2025-05
2025-05-30,LATAM,LA6715,08:10:00,06:00-10:00,136,124,12,360,2025-05
2025-05-30,LATAM,LA3983,08:30:00,06:00-10:00,186,149,37,360,2025-05
2025-05-30,LATAM,LA7784,10:25:00,10:00-12:00,162,122,40,360,2025-05
2025-05-30,LATAM,LA6058,12:25:00,12:00-16:00,144,103,41,360,2025-05
2025-05-30,LATAM,LA8699,14:00:00,12:00-16:00,136,114,22,360,2025-05
2025-05-30,LATAM,LA5756,18:50:00,16:00-20:00,136,117,19,360,2025-05
2025-05-30,LATAM,LA1179,17:50:00,16:00-20:00,186,171,15,360,2025-05
2025-05-30,LATAM,LA4209,19:15:00,16:00-20:00,162,134,28,360,2025-05
2025-05-30,GOL,GO8832,07:30:00,06:00-10:00,136,124,12,360,2025-05
2025-05-30,GOL,GO4369,09:55:00,06:00-10:00,136,90,46,360,2025-05
2025-05-30,GOL,GO8498,08:30:00,06:00-10:00,186,134,52,360,2025-05
2025-05-30,GOL,GO5708,07:25:00,06:00-10:00,186,147,39,360,2025-05
2025-05-30,GOL,GO5420,10:15:00,10:00-12:00,174,129,45,360,2025-05
2025-05-30,GOL,GO3935,14:40:00,12:00-16:00,174,142,32,360,2025-05
2025-05-30,GOL,GO7781,13:10:00,12:00-16:00,186,151,35,360,2025-05
2025-05-30,GOL,GO9687,12:40:00,12:00-16:00,136,99,37,360,2025-05
2025-05-30,GOL,GO8751,19:25:00,16:00-20:00,144,94,50,360,2025-05
2025-05-30,Azul,AZ4859,11:50:00,10:00-12:00,144,111,33,360,2025-05
2025-05-30,Azul,AZ8142,15:55:00,12:00-16:00,144,114,30,360,2025-05
2025-05-30,Azul,AZ4626,15:55:00,12:00-16:00,162,145,17,360,2025-05
2025-05-30,Azul,AZ5159,18:00:00,16:00-20:00,174,154,20,360,2025-05
2025-05-30,Azul,AZ8593,18:40:00,16:00-20:00,186,164,22,360,2025-05
2025-05-30,Azul,AZ1278,23:40:00,20:00-06:00,174,135,39,360,2025-05
2025-05-31,LATAM,LA1961,07:50:00,06:00-10:00,162,150,12,360,2025-05
2025-05-31,LATAM,LA6449,08:35:00,06:00-10:00,136,123,13,360,2025-05
2025-05-31,LATAM,LA9318,11:45:00,10:00-12:00,186,124,62,360,2025-05
2025-05-31,LATAM,LA4034,11:30:00,10:00-12:00,186,169,17,360,2025-05
2025-05-31,LATAM,LA1982,11:35:00,10:00-12:00,144,132,12,360,2025-05
2025-05-31,LATAM,LA4507,11:40:00,10:00-12:00,136,111,25,360,2025-05
2025-05-31,LATAM,LA6832,15:50:00,12:00-16:00,186,148,38,360,2025-05
2025-05-31,LATAM,LA1492,18:05:00,16:00-20:00,144,100,44,360,2025-05
2025-05-31,LATAM,LA6563,16:05:00,16:00-20:00,174,146,28,360,2025-05
2025-05-31,LATAM,LA5957,17:45:00,16:00-20:00,144,98,46,360,2025-05
2025-05-31,GOL,GO6668,06:50:00,06:00-10:00,136,98,38,360,2025-05
2025-05-31,GOL,GO7290,06:20:00,06:00-10:00,144,111,33,360,2025-05
2025-05-31,GOL,GO7674,07:10:00,06:00-10:00,186,135,51,360,2025-05
2025-05-31,GOL,GO9407,06:50:00,06:00-10:00,174,161,13,360,2025-05
2025-05-31,GOL,GO4841,11:05:00,10:00-12:00,136,97,39,360,2025-05
2025-05-31,GOL,GO9364,14:55:00,12:00-16:00,144,132,12,360,2025-05
2025-05-31,GOL,GO3676,19:10:00,16:00-20:00,162,110,52,360,2025-05
2025-05-31,GOL,GO8648,19:15:00,16:00-20:00,136,95,41,360,2025-05
2025-05-31,GOL,GO5341,18:50:00,16:00-20:00,144,134,10,360,2025-05
2025-05-31,Azul,AZ5568,09:20:00,06:00-10:00,186,144,42,360,2025-05
2025-05-31,Azul,AZ3029,11:40:00,10:00-12:00,144,94,50,360,2025-05
2025-05-31,Azul,AZ1898,17:30:00,16:00-20:00,144,94,50,360,2025-05
2025-05-31,Azul,AZ4266,18:35:00,16:00-20:00,186,139,47,360,2025-05
2025-05-31,Azul,AZ4030,01:55:00,20:00-06:00,162,115,47,360,2025-05
2025-05-31,Azul,AZ2182,22:20:00,20:00-06:00,186,127,59,360,2025-05
2025-06-01,LATAM,LA6487,07:55:00,06:00-10:00,162,106,56,360,2025-06
2025-06-01,LATAM,LA9597,09:45:00,06:00-10:00,144,133,11,360,2025-06
2025-06-01,LATAM,LA3439,10:35:00,10:00-12:00,162,110,52,360,2025-06
2025-06-01,LATAM,LA9026,10:45:00,10:00-12:00,174,161,13,360,2025-06
2025-06-01,LATAM,LA1323,12:40:00,12:00-16:00,144,93,51,360,2025-06
2025-06-01,LATAM,LA5200,13:10:00,12:00-16:00,186,145,41,360,2025-06
2025-06-01,LATAM,LA5214,16:10:00,16:00-20:00,162,116,46,360,2025-06
2025-06-01,LATAM,LA5400,18:15:00,16:00-20:00,162,131,31,360,2025-06
2025-06-01,LATAM,LA4963,16:30:00,16:00-20:00,174,156,18,360,2025-06
2025-06-01,LATAM,LA4790,03:45:00,20:00-06:00,186,132,54,360,2025-06
2025-06-01,GOL,GO7297,08:45:00,06:00-10:00,162,134,28,360,2025-06
2025-06-01,GOL,GO2598,08:45:00,06:00-10:00,174,124,50,360,2025-06
2025-06-01,GOL,GO1207,09:20:00,06:00-10:00,144,136,8,360,2025-06
2025-06-01,GOL,GO7260,10:25:00,10:00-12:00,144,134,10,360,2025-06
2025-06-01,GOL,GO5567,11:55:00,10:00-12:00,162,123,39,360,2025-06
2025-06-01,GOL,GO4740,13:50:00,12:00-16:00,136,91,45,360,2025-06
2025-06-01,GOL,GO8463,18:10:00,16:00-20:00,144,102,42,360,2025-06
2025-06-01,GOL,GO1262,19:25:00,16:00-20:00,174,127,47,360,2025-06
2025-06-01,GOL,GO4121,23:35:00,20:00-06:00,144,132,12,360,2025-06
2025-06-01,Azul,AZ2223,08:50:00,06:00-10:00,174,127,47,360,2025-06
2025-06-01,Azul,AZ2212,06:30:00,06:00-10:00,186,169,17,360,2025-06
2025-06-01,Azul,AZ1632,11:40:00,10:00-12:00,144,103,41,360,2025-06
2025-06-01,Azul,AZ1678,15:00:00,12:00-16:00,162,149,13,360,2025-06
2025-06-01,Azul,AZ3878,14:30:00,12:00-16:00,136,99,37,360,2025-06
2025-06-01,Azul,AZ3516,19:40:00,16:00-20:00,162,132,30,360,2025-06
2025-06-02,LATAM,LA1770,06:55:00,06:00-10:00,186,120,66,360,2025-06
2025-06-02,LATAM,LA8200,10:35:00,10:00-12:00,136,109,27,360,2025-06
2025-06-02,LATAM,LA1255,11:50:00,10:00-12:00,144,133,11,360,2025-06
2025-06-02,LATAM,LA8254,10:35:00,10:00-12:00,162,110,52,360,2025-06
2025-06-02,LATAM,LA8699,14:45:00,12:00-16:00,174,133,41,360,2025-06
2025-06-02,LATAM,LA2045,14:35:00,12:00-16:00,174,125,49,360,2025-06
2025-06-02,LATAM,LA3484,16:00:00,16:00-20:00,174,139,35,360,2025-06
2025-06-02,LATAM,LA8767,16:45:00,16:00-20:00,162,114,48,360,2025-06
2025-06-02,LATAM,LA9890,22:25:00,20:00-06:00,162,131,31,360,2025-06
2025-06-02,LATAM,LA4118,20:35:00,20:00-06:00,136,109,27,360,2025-06
2025-06-02,GOL,GO9107,06:30:00,06:00-10:00,162,122,40,360,2025-06
2025-06-02,GOL,GO8293,07:40:00,06:00-10:00,144,96,48,360,2025-06
2025-06-02,GOL,GO4111,06:20:00,06:00-10:00,144,124,20,360,2025-06
2025-06-02,GOL,GO1135,10:20:00,10:00-12:00,144,134,10,360,2025-06
2025-06-02,GOL,GO1774,14:10:00,12:00-16:00,144,121,23,360,2025-06
2025-06-02,GOL,GO9805,15:45:00,12:00-16:00,144,131,13,360,2025-06
2025-06-02,GOL,GO3417,19:50:00,16:00-20:00,136,105,31,360,2025-06
2025-06-02,GOL,GO8033,19:20:00,16:00-20:00,144,95,49,360,2025-06
2025-06-02,GOL,GO5488,17:40:00,16:00-20:00,174,151,23,360,2025-06
2025-06-02,Azul,AZ3967,10:55:00,10:00-12:00,162,108,54,360,2025-06
2025-06-02,Azul,AZ7525,11:40:00,10:00-12:00,144,93,51,360,2025-06
2025-06-02,Azul,AZ2339,11:30:00,10:00-12:00,162,129,33,360,2025-06
2025-06-02,Azul,AZ7883,13:10:00,12:00-16:00,174,161,13,360,2025-06
2025-06-02,Azul,AZ5587,04:35:00,20:00-06:00,174,118,56,360,2025-06
2025-06-02,Azul,AZ5504,21:00:00,20:00-06:00,144,133,11,360,2025-06
2025-06-03,LATAM,LA1200,08:30:00,06:00-10:00,144,108,36,360,2025-06
2025-06-03,LATAM,LA7393,10:20:00,10:00-12:00,136,112,24,360,2025-06
2025-06-03,LATAM,LA4046,11:25:00,10:00-12:00,186,141,45,360,2025-06
2025-06-03,LATAM,LA2177,14:10:00,12:00-16:00,136,110,26,360,2025-06
2025-06-03,LATAM,LA5854,15:00:00,12:00-16:00,174,157,17,360,2025-06
2025-06-03,LATAM,LA3868,12:05:00,12:00-16:00,136,109,27,360,2025-06
2025-06-03,LATAM,LA6697,18:15:00,16:00-20:00,162,112,50,360,2025-06
2025-06-03,LATAM,LA5025,16:45:00,16:00-20:00,162,139,23,360,2025-06
2025-06-03,LATAM,LA7150,17:40:00,16:00-20:00,174,154,20,360,2025-06
2025-06-03,LATAM,LA2167,17:55:00,16:00-20:00,186,176,10,360,2025-06
2025-06-03,GOL,GO9494,07:20:00,06:00-10:00,174,150,24,360,2025-06
2025-06-03,GOL,GO9468,08:05:00,06:00-10:00,162,123,39,360,2025-06
2025-06-03,GOL,GO6466,07:20:00,06:00-10:00,186,129,57,360,2025-06
2025-06-03,GOL,GO9862,09:50:00,06:00-10:00,186,123,63,360,2025-06
2025-06-03,GOL,GO6893,11:10:00,10:00-12:00,144,129,15,360,2025-06
2025-06-03,GOL,GO6263,15:15:00,12:00-16:00,186,163,23,360,2025-06
2025-06-03,GOL,GO3377,17:45:00,16:00-20:00,186,175,11,360,2025-06
2025-06-03,GOL,GO2225,18:30:00,16:00-20:00,136,115,21,360,2025-06
2025-06-03,GOL,GO7238,18:40:00,16:00-20:00,136,125,11,360,2025-06
2025-06-03,Azul,AZ8437,09:40:00,06:00-10:00,174,142,32,360,2025-06
2025-06-03,Azul,AZ8428,14:40:00,12:00-16:00,162,109,53,360,2025-06
2025-06-03,Azul,AZ9215,12:55:00,12:00-16:00,136,105,31,360,2025-06
2025-06-03,Azul,AZ7718,18:35:00,16:00-20:00,136,122,14,360,2025-06
2025-06-03,Azul,AZ5563,18:25:00,16:00-20:00,162,145,17,360,2025-06
2025-06-03,Azul,AZ5874,21:10:00,20:00-06:00,144,129,15,360,2025-06
2025-06-04,LATAM,LA5096,08:50:00,06:00-10:00,174,135,39,360,2025-06
2025-06-04,LATAM,LA9750,06:30:00,06:00-10:00,186,136,50,360,2025-06
2025-06-04,LATAM,LA2173,07:25:00,06:00-10:00,174,155,19,360,2025-06
2025-06-04,LATAM,LA3781,06:30:00,06:00-10:00,174,154,20,360,2025-06
